count	first_key	ja	ko
1	S2A:SK0205:96	……アイリスは⁉	
1	S2A:SK0205:97	……一人で、\n飛び出していきました。	
1	S2A:SK0205:98	さっきの……\nいったい何ですか～⁉	
1	S2A:SK0205:99	……霊力だよ。\nしかも、かなり高レベルの。	
1	S2A:SK0205:100	……ええ、そのとおりです。\nあたしたちが光武を動かす\nもとになる力……	
1	S2A:SK0205:101	アイリスは、感情が高ぶると\nその霊力をコントロール\nできなくなるんです。	
1	S2A:SK0205:102	前にも、浅草の街で\nこんなことがありました。	
1	S2A:SK0205:103	……大神さん。\nアイリスを探しに\n行きましょう。	
1	S2A:SK0205:104	きっと、劇場のどこかに\nいるはずです。	
1	S2A:SK0205:106	織姫にひとこと言う。	
1	S2A:SK0205:107	よし、手分けして探そう。	
1	S2A:SK0205:109	織姫くん、どうしたんだ？\nアイリスの話を聞いてから、\n少しおかしいぞ！	
1	S2A:SK0205:110	わたし、別に\n間違ったことを言ったとは\n思ってませんけどー。	
1	S2A:SK0205:111	人にはそれぞれ事情がある。\nアイリスだって……\n例外じゃない。	
1	S2A:SK0205:112	……少尉さんこそ、\n知ったような口を\nきかないでくださ～い！	
1	S2A:SK0205:113	もう……\nつきあってられませ～ん！	
1	S2A:SK0205:114	あ、織姫さん！	
1	S2A:SK0205:115	大神さん、アイリスを\nお願いします。劇場のどこかに\nいるはずですから……	
1	S2A:SK0205:118	大神さん、急ぎましょう。\n手分けして探せば\nきっと見つかりますよ。	
1	S2A:SK0206:0	て……	
1	S2A:SK0206:1	カギは……閉まってるな。\n……ということは、帝劇の\nどこかにいるはずだ。	
1	S2A:SK0206:2	いないな……\nアイリス、どこに\n行ったんだ？	
1	S2A:SK0206:3	あ、大神さん……\nアイリスは見つかりました？	
1	S2A:SK0206:4	いや……\nまだ見つからない。	
1	S2A:SK0206:6	アイリス……\n急に、どうしたんでしょう。	
1	S2A:SK0206:7	たしかに、織姫さんは\n言い過ぎだと思いますけど……	
1	S2A:SK0206:8	アイリスが、あんなに\n感情を爆発させるなんて\n珍しいですよね。	
1	S2A:SK0206:13	そういえば、戦いの後……	
1	S2A:SK0206:14	昼間、歓迎会の準備を\nしていたときは\n元気だったのになあ……	
1	S2A:SK0206:15	ええ……\nいったい、何が\n原因なんでしょう？	
1	S2A:SK0206:16	……とにかく、アイリスと\n話をしてみないことには\nはじまらないな。	
1	S2A:SK0206:17	はい。\nそれじゃ、あたしも\nもう少し探してみます。	
1	S2A:SK0206:18	なあに、アイリスも\nたまたま不機嫌だったんだよ。	
1	S2A:SK0206:19	そうでしょうか……\n何か、理由があるように\n思えるんですけど……	
1	S2A:SK0206:21	……はい。\nそれじゃ、あたしも\nもう少し探してみます。	
1	S2A:SK0206:22	待てよ……\nそういえば、戦いの後……	
1	S2A:SK0206:23	アイリス、なんだか\n元気がなかったな。	
1	S2A:SK0206:24	あっ……思い出した！\n急に一人で帰還しちゃった時の\nことですね。	
1	S2A:SK0206:25	助かった親子連れの\n市民を見て、急に元気が\nなくなったんですよね。	
1	S2A:SK0206:26	……もしかしたら、\nそのことと何か関係が\nあるかもしれないな。	
1	S2A:SK0206:27	さすがは、大神さんですね。\nそんな小さなことにまで\n気がつくなんて……	
1	S2A:SK0206:28	いや、これはまだ\n推測にすぎない。	
1	S2A:SK0206:30	はい！\nそれじゃ、あたしも\nもう少し探してみます。	
1	S2A:SK0206:31	なぜアイリスが\n急に怒り出したのか……\n俺にもわからない。	
1	S2A:SK0206:32	でも、とにかくアイリスと\n話をしてみないことには\nはじまらないよ。	
1	S2A:SK0206:34	それじゃ、あたしも\nもう少し探してみます。\nそれじゃ、失礼します。	
1	S2A:SK0206:35	アイリス……\nここにはいないようだ。	
1	S2A:SK0206:36	椿ちゃんは\nもう帰ったのか……	
1	S2A:SK0206:37	椿ちゃんがいたら、\n探すのを手伝って\nもらえたのにな……	
1	S2A:SK0206:38	さすがは椿ちゃんだ。\nあとかたづけも\nしっかりやってあるな。	
1	S2A:SK0206:39	……と、こんなことに\n感心してる場合じゃないな。\nアイリスを探さないと。	
1	S2A:SK0206:40	だれもいない食堂って\nさびしいものだな……	
1	S2A:SK0206:41	……アイリスもいないようだ。\n他の部屋を探してみるか。	
1	S2A:SK0206:42	アイリス、いないな……\nまあ、こんなところにいたら\nすぐに見つかるよな……	
1	S2A:SK0206:43	昼間、アイリスとここで\n歓迎会用の皿を\n探したっけ……	
1	S2A:SK0206:44	まさか、夜になって\nそのアイリスを探すことに\nなるなんて……	
1	S2A:SK0206:45	物かげに、アイリスが\nかくれていないかな……	
1	S2A:SK0206:46	……ダメだ、いない。\nどうやら、他の部屋を\n探したほうがよさそうだ。	
1	S2A:SK0206:47	カギはちゃんとかかってる。\nここから外に出たということは\nなさそうだな。	
1	S2A:SK0206:48	と、いうことは……\nアイリスは、帝劇の中に\nいるはずだ。	
1	S2A:SK0206:49	……カギはかかってる。\n前にここに来たときから、\n外に出た人はいないようだ。	
1	S2A:SK0206:50	つまり、アイリスは\n帝劇のどこかに\nいるはずだ。	
1	S2A:SK0206:51	かすみくんも由里くんも、\nもう帰ったみたいだな……	
1	S2A:SK0206:52	由里くんがいれば、\nアイリスの居場所を\n教えてくれたかもな。	
1	S2A:SK0206:53	……アイリス、いないな。\n他の部屋を探してみるか。	
1	S2A:SK0206:54	米田支配人……\nまだ起きているかな。	
1	S2A:SK0206:55	支配人がアイリスの\n居場所をしっているとは\n思えないな……	
1	S2A:SK0206:56	今は、少しでも早く、\nアイリスを見つけないと……	
1	S2A:SK0206:57	米田支配人……\nちょっと、よろしいですか？	
1	S2A:SK0206:59	ああ……\nもう寝ちゃったみたいだな。	
1	S2A:SK0206:60	しかたない……\n他の部屋に行くとするか。	
1	S2A:SK0206:61	米田支配人、\nいらっしゃいますか？\n大神ですが……	
1	S2A:SK0206:62	おう、大神か。\nカギなら開いてるぜ。\n勝手に入ってきな。	
1	S2A:SK0206:64	どうだ、大神。\nまずは、一杯……	
1	S2A:SK0206:65	あ、ありがとうございます。\nしかし、今はちょっと\n急いでおりまして……	
1	S2A:SK0206:66	ん？　もしかして、\nアイリスのことか？	
1	S2A:SK0206:67	えっ？\nどうして、わかったんですか⁉	
1	S2A:SK0206:68	あんなに派手に騒いでりゃ\nどんなに間の抜けた奴でも\n気がつくぜ。	
1	S2A:SK0206:69	……お騒がせして、\n申しわけありません。	
1	S2A:SK0206:70	昼間はあんなに\n明るかったアイリスが、\nどうしてあんなことに……	
1	S2A:SK0206:71	……大神。外っ面が\n明るいからといって、心まで\n明るいとは限らねえぜ。	
1	S2A:SK0206:72	昼間、どうしてアイリスが\nお前にあんなに\n甘えたりしたのか……	
1	S2A:SK0206:73	戦闘の後、親子連れを見て\nどうして急に元気が\nなくなったのか……	
1	S2A:SK0206:74	そして、お前がアイリスに\nどう対応すべきなのか……\nよく考えてみるんだな。	
1	S2A:SK0206:76	ほら、話を聞いたら\nとっととアイリスを\n探しに行かんか。	
1	S2A:SK0206:77	アイリスは、お前が来るのを\nきっと、どこかで\n待ってるんだからよ。	
1	S2A:SK0206:79	……よく考えろ、か。\nうーん……	
1	S2A:SK0206:80	アイリス、いないか……\nここなら、いると\n思ったんだけどな……	
1	S2A:SK0206:82	……誰もいないな。\n他の部屋を探しに行くか。	
1	S2A:SK0206:83	（あれ……\n　織姫くんじゃないか？）	
1	S2A:SK0206:84	（衣装部屋から出てきて……\n　どうしたんだろう？）	
1	S2A:SK0206:93	……なんだ、少尉さんですか。\n驚かさないでくださ～い。	
1	S2A:SK0206:94	織姫くん……\nこんなところで、\n何をしてたんだい？	
1	S2A:SK0206:96	（おっ……\n　今度は、楽屋を\n　のぞきこんでる……）	
1	S2A:SK0206:97	（さっきから、\n　いろんな部屋を\n　見てまわってるようだな）	
1	S2A:SK0206:98	……誰⁉	
1	S2A:SK0206:99	（ま……まずい‼\n　見つかってしまった！）	
1	S2A:SK0206:101	いやらしいですねー！\n人のこと、こっそり\nのぞいてるなんて！	
1	S2A:SK0206:102	おフロのぞいたことを\nちっとも反省してませんねー！\nホント、サイテーで～す‼	
1	S2A:SK0206:103	ご、ごめん。\nそんなつもりじゃ\nなかったんだけど……	
1	S2A:SK0206:104	それにしても……\n織姫くんも、こんなところで\nいったい何をしてたんだい？	
1	S2A:SK0206:106	（そうだ……\n　すこしからかってやろう）	
1	S2A:SK0206:108	きゃーっ‼	
1	S2A:SK0206:109	しょ、少尉さん！\nいきなり、何するですかー‼	
1	S2A:SK0206:110	そんな小汚ない手で、わたしに\nさわらないでくださ～い！	
1	S2A:SK0206:111	そ、そんな……\n軽い冗談じゃないか。	
1	S2A:SK0206:112	やっていい冗談と、\n悪い冗談があります！	
1	S2A:SK0206:113	ホンットに日本のオトコって\n無知で無教養で\n恥知らずですねー‼	
1	S2A:SK0206:114	もう、顔も\n見たくありませ～ん！\n失礼しま～す‼	
1	S2A:SK0206:115	ああ……行っちゃった。\n少し、ふざけすぎたかな？	
1	S2A:SK0206:116	それにしても……\n織姫くん、結局\n何をしてたんだろう？	
1	S2A:SK0206:117	（……声をかけずに、\n　そっとしておくか）	
1	S2A:SK0206:118	（とにかく、アイリスを\n　探すことが先だ）	
1	S2A:SK0206:119	アイリスを探してたのかい？	
1	S2A:SK0206:120	夜の見まわりかい？	
1	S2A:SK0206:121	もしかして……\nアイリスを探してたのかい？	
1	S2A:SK0206:122	……ち、違いま～す。	
1	S2A:SK0206:123	それじゃ……\n何をしてたんだい？	
1	S2A:SK0206:124	……わたしが何をしてようと\n少尉さんには\n関係ありませ～ん‼	
1	S2A:SK0206:125	余計なことを言ってないで\n少尉さんこそ、アイリスを\n探したらどーですか？	
1	S2A:SK0206:128	もしかして……\n夜の見まわりかい？	
1	S2A:SK0206:129	少尉さんの大事な雑用を\n取り上げるほど、わたしも\nひどくはないで～す。	
1	S2A:SK0206:130	これを取り上げたら、\n少尉さんはホントの役立たずに\nなっちゃいますからー。	
1	S2A:SK0206:131	や……役立たず？	
1	S2A:SK0206:132	こんなコトしてるヒマあったら\nアイリスを探したほうが\nいいんじゃないですかー？	
1	S2A:SK0206:136	わたしが何をしてようと\n少尉さんには関係ないと\n思いま～す。	
1	S2A:SK0206:137	それじゃ、わたしは\nこれで失礼しま～す。	
1	S2A:SK0206:138	……結局、織姫くんは\n何をしてたんだろう？	
1	S2A:SK0206:139	アイリス、もしいるのなら\n出ておいでよ。\n俺と、話をしよう。	
1	S2A:SK0206:141	……返事はなし、か。\nここには、どうやら\nいないみたいだな。	
1	S2A:SK0206:142	誰もいないな……\n前に来たときと\n変わりなさそうだ。	
1	S2A:SK0206:143	……他の部屋に\n探しに行くか。	
1	S2A:SK0206:144	……アイリス、いないか。\nうーん、どこに\n行ったんだろう。	
1	S2A:SK0206:145	……とにかく、\n探すしかないな。\n別の部屋に行ってみるか。	
1	S2A:SK0206:146	やっぱり、ここには\nいないみたいだな。\n他の部屋にいってみるか。	
1	S2A:SK0206:147	アイリス……\n昼間はあんなに明るかったのに\nどうしたんだろう……	
1	S2A:SK0206:148	……どうやら、ここにも\nいないみたいだな……\n他の部屋を探してみるか。	
1	S2A:SK0206:149	ここにはさっきも来たな。\n他の部屋に行ってみよう。	
1	S2A:SK0206:150	さっきは、ここで\nサキくんにつかまって\n大変な目にあったなあ……	
1	S2A:SK0206:151	そのうえ、加山まで\n出てくるし……	
1	S2A:SK0206:152	それにしても……\n加山が、どうして\n帝劇にいるんだ？	
1	S2A:SK0206:153	……舞台のかげにも\nアイリス、いないようだな。	
1	S2A:SK0206:154	……客席のほうにも、\nここから見るかぎりは、誰も\nいないようだな。	
1	S2A:SK0206:155	やっぱり、いないな。\n他の部屋を探そう。	
1	S2A:SK0206:156	アイリスー！\n出ておいでー！	
1	S2A:SK0206:157	アイリスー！	
1	S2A:SK0206:159	……ダメか。\nここにはいないようだな。	
1	S2A:SK0206:160	アイリス、見あたらないな……\nどこに行ったんだろう。	
1	S2A:SK0206:161	ひょっとしたら、木の陰とかに\nアイリスが隠れているかも\nしれないな……	
1	S2A:SK0206:162	……ここにはいないな。	
1	S2A:SK0206:163	ここにも……いないか。	
1	S2A:SK0206:164	……ひととおり探してみたけど\nどうやら、中庭には\nいないみたいだな。	
1	S2A:SK0206:165	もう一度、\nよく探してみるか。	
1	S2A:SK0206:168	……やっぱり、いないな。\n中庭には、来てないようだ。	
1	S2A:SK0206:169	（あ……レニだ。\n　どうやら、こっちには\n　気づいてないみたいだな）	
1	S2A:SK0206:170	（……階段を\n　降りていったようだな。\n　地下に、何の用だろう？）	
1	S2A:SK0206:175	（ん……レニか？）	
1	S2A:SK0206:176	（こんなところで……\n　何をしてるんだろう？）	
1	S2A:SK0206:180	やあ、レニ\nこんなところで……	
1	S2A:SK0206:182	うわあぁぁぁぁぁぁぁ‼	
1	S2A:SK0206:192	……行ってしまったか。	
1	S2A:SK0206:194	レニ……\nいったいどこで、あんな技を\n覚えたんだろう？	
1	S2A:SK0206:195	（何か考えごとを\n　してるみたいだな……）	
1	S2A:SK0206:196	（そっとしておくか……\n　今はアイリスを\n　探すことが先だ）	
1	S2A:SK0206:197	（そうだ……\n　少しからかってやるか）	
